ID,Address,Price €,Rooms,Size m2,Floor,Lift,Links,Date_Scraped,Price_m2,Type,Neighborhood,City
100814916,"Chalet adosado en calle de Sant Narcís, Sant Andreu, Barcelona",550000,4,145,N/A,N/A,https://www.idealista.com/inmueble/100814916/,2023-06-12 17:33:55.822005,3793.1,Chalet adosado,Sant Andreu,Barcelona
100599324,"Piso en calle de Bofarull, Navas, Barcelona",295000,3,85,Planta 6 exterior,Con ascensor,https://www.idealista.com/inmueble/100599324/,2023-06-12 17:33:55.822005,3470.59,Piso,Navas,Barcelona
100733778,"Piso en calle de Portugal, 21, La Sagrera, Barcelona",234000,2,78,Entreplanta exterior,Sin ascensor,https://www.idealista.com/inmueble/100733778/,2023-06-12 17:33:55.822005,3000.0,Piso,La Sagrera,Barcelona
99863916,"Piso en calle del Cardenal Tedeschini, El Congrés i els Indians, Barcelona",265000,3,67,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/99863916/,2023-06-12 17:33:55.822005,3955.22,Piso,El Congrés i els Indians,Barcelona
99862088,"Piso en calle Gran de Sant Andreu, Sant Andreu, Barcelona",269000,3,70,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/99862088/,2023-06-12 17:33:55.822005,3842.86,Piso,Sant Andreu,Barcelona
98996229,"Piso en calle de las Navas de Tolosa, Navas, Barcelona",365000,3,89,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/98996229/,2023-06-12 17:33:55.822005,4101.12,Piso,Navas,Barcelona
101269695,"Ático en calle de Sòcrates, Sant Andreu, Barcelona",387000,3,105,Planta 6 exterior,Con ascensor,https://www.idealista.com/inmueble/101269695/,2023-06-12 17:33:55.822005,3685.71,Ático,Sant Andreu,Barcelona
98927285,"Ático en calle de Cabrera, Sant Andreu, Barcelona",499000,2,95,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/98927285/,2023-06-12 17:33:55.822005,5252.63,Ático,Sant Andreu,Barcelona
100946913,"Piso en calle de Ramon Albó, El Congrés i els Indians, Barcelona",260000,3,60,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/100946913/,2023-06-12 17:33:55.822005,4333.33,Piso,El Congrés i els Indians,Barcelona
100832002,"Chalet adosado en Sant Andreu, Barcelona",550000,4,145,N/A,N/A,https://www.idealista.com/inmueble/100832002/,2023-06-12 17:33:55.822005,3793.1,Chalet adosado,Sant Andreu,Barcelona
101351270,"Piso en Navas, Barcelona",360000,4,108,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101351270/,2023-06-12 17:33:55.822005,3333.33,Piso,Navas,Barcelona
100833905,"Ático en El Congrés i els Indians, Barcelona",450000,3,74,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/100833905/,2023-06-12 17:33:55.822005,6081.08,Ático,El Congrés i els Indians,Barcelona
100861330,"Piso en calle de l'Andana de l'Estació, 52, Sant Andreu, Barcelona",314000,3,88,Entreplanta exterior,Sin ascensor,https://www.idealista.com/inmueble/100861330/,2023-06-12 17:33:55.822005,3568.18,Piso,Sant Andreu,Barcelona
100335753,"Piso en avenida Meridiana, Sant Andreu, Barcelona",240000,2,64,Planta 3 exterior,Con ascensor,https://www.idealista.com/inmueble/100335753/,2023-06-12 17:33:55.822005,3750.0,Piso,Sant Andreu,Barcelona
101153001,"Casa o chalet independiente en calle de Concepción Arenal, Sant Andreu, Barcelona",650000,8,236,N/A,N/A,https://www.idealista.com/inmueble/101153001/,2023-06-12 17:33:55.822005,2754.24,Casa o chalet independiente,Sant Andreu,Barcelona
100791495,"Piso en Navas, Barcelona",467500,4,108,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/100791495/,2023-06-12 17:33:55.822005,4328.7,Piso,Navas,Barcelona
101468464,"Piso en calle de Vallès i Ribot, La Sagrera, Barcelona",255000,2,71,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/101468464/,2023-06-12 17:33:55.822005,3591.55,Piso,La Sagrera,Barcelona
101606472,"Piso en calle de Josep Estivill, Navas, Barcelona",295000,3,93,Planta 7 exterior,Con ascensor,https://www.idealista.com/inmueble/101606472/,2023-06-12 17:33:55.822005,3172.04,Piso,Navas,Barcelona
101657593,"Piso en calle de Múrcia, Navas, Barcelona",395000,3,93,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/101657593/,2023-06-12 17:33:55.822005,4247.31,Piso,Navas,Barcelona
99445652,"Ático en calle del Turó de la Trinitat, La Trinitat Vella, Barcelona",139900,2,77,Planta 5 exterior,Sin ascensor,https://www.idealista.com/inmueble/99445652/,2023-06-12 17:33:55.822005,1816.88,Ático,La Trinitat Vella,Barcelona
100998849,"Piso en Segre, Sant Andreu, Barcelona",319900,4,100,Planta 3 exterior,Con ascensor,https://www.idealista.com/inmueble/100998849/,2023-06-12 17:33:55.822005,3199.0,Piso,Sant Andreu,Barcelona
93993733,"Piso en El Congrés i els Indians, Barcelona",320000,3,70,Planta 3 exterior,Con ascensor,https://www.idealista.com/inmueble/93993733/,2023-06-12 17:33:55.822005,4571.43,Piso,El Congrés i els Indians,Barcelona
101042554,"Ático en Pacific, La Sagrera, Barcelona",435000,3,107,Planta 6 exterior,Con ascensor,https://www.idealista.com/inmueble/101042554/,2023-06-12 17:33:55.822005,4065.42,Ático,La Sagrera,Barcelona
101581830,"Piso en rambla de Fabra i Puig, Sant Andreu, Barcelona",188000,2,62,Planta 2 exterior,Sin ascensor,https://www.idealista.com/inmueble/101581830/,2023-06-12 17:33:55.822005,3032.26,Piso,Sant Andreu,Barcelona
101608169,"Piso en calle de Concepción Arenal, El Congrés i els Indians, Barcelona",149700,2,56,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101608169/,2023-06-12 17:33:55.822005,2673.21,Piso,El Congrés i els Indians,Barcelona
101565977,"Dúplex en Navas, Barcelona",365000,3,89,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101565977/,2023-06-12 17:33:55.822005,4101.12,Dúplex,Navas,Barcelona
101356036,"Piso en paseo de Santa Coloma, Baró de Viver, Barcelona",149000,3,88,Planta 3 exterior,Con ascensor,https://www.idealista.com/inmueble/101356036/,2023-06-12 17:33:55.822005,1693.18,Piso,Baró de Viver,Barcelona
