ID,Address,Price €,Rooms,Size m2,Floor,Lift,Links,Date_Scraped,Price_m2,Type,Neighborhood,City
100877308,"Piso en calle del Pintor Tapiró, La Maternitat i Sant Ramon, Barcelona",575000,4,125,Planta 10 exterior,Con ascensor,https://www.idealista.com/inmueble/100877308/,2023-06-11 19:40:55.341096,4600.0,Piso,La Maternitat i Sant Ramon,Barcelona
99946255,"Piso en avenida de Sarrià, Les Corts, Barcelona",695000,5,159,Planta 5 exterior,Con ascensor,https://www.idealista.com/inmueble/99946255/,2023-06-11 19:40:55.341096,4371.07,Piso,Les Corts,Barcelona
101339916,"Piso en calle del Vallespir, Les Corts, Barcelona",580000,3,114,Bajo exterior,Sin ascensor,https://www.idealista.com/inmueble/101339916/,2023-06-11 19:40:55.341096,5087.72,Piso,Les Corts,Barcelona
101673532,"Piso en avenida de Sarrià, Les Corts, Barcelona",780000,3,141,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/101673532/,2023-06-11 19:40:55.341096,5531.91,Piso,Les Corts,Barcelona
101595203,"Ático en calle de Lluçà, Les Corts, Barcelona",428000,3,82,Planta 5 exterior,Con ascensor,https://www.idealista.com/inmueble/101595203/,2023-06-11 19:40:55.341096,5219.51,Ático,Les Corts,Barcelona
100260152,"Piso en calle del Doctor Ferran, Pedralbes, Barcelona",695000,4,105,Planta 8 exterior,Con ascensor,https://www.idealista.com/inmueble/100260152/,2023-06-11 19:40:55.341096,6619.05,Piso,Pedralbes,Barcelona
98016761,"Ático en calle de Can Segalar, Les Corts, Barcelona",999000,3,110,Planta 6 exterior,Con ascensor,https://www.idealista.com/inmueble/98016761/,2023-06-11 19:40:55.341096,9081.82,Ático,Les Corts,Barcelona
100298910,"Casa o chalet independiente en avenida d'Esplugues, Pedralbes, Barcelona",3950000,9,683,N/A,N/A,https://www.idealista.com/inmueble/100298910/,2023-06-11 19:40:55.341096,5783.31,Casa o chalet independiente,Pedralbes,Barcelona
101131035,"Dúplex en Les Corts, Barcelona",600000,3,140,Bajo interior,Con ascensor,https://www.idealista.com/inmueble/101131035/,2023-06-11 19:40:55.341096,4285.71,Dúplex,Les Corts,Barcelona
100631946,"Piso en calle de Santa Caterina de Siena, 19, Pedralbes, Barcelona",1175000,2,130,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/100631946/,2023-06-11 19:40:55.341096,9038.46,Piso,Pedralbes,Barcelona
101546661,"Piso en Les Corts, Barcelona",850000,5,207,Planta 7 exterior,Con ascensor,https://www.idealista.com/inmueble/101546661/,2023-06-11 19:40:55.341096,4106.28,Piso,Les Corts,Barcelona
101622384,"Piso en calle del Doctor Ferran, Pedralbes, Barcelona",1450000,5,177,Planta 3 exterior,Con ascensor,https://www.idealista.com/inmueble/101622384/,2023-06-11 19:40:55.341096,8192.09,Piso,Pedralbes,Barcelona
101497098,"Dúplex en calle de l'Abadessa Olzet, Pedralbes, Barcelona",2480000,4,330,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101497098/,2023-06-11 19:40:55.341096,7515.15,Dúplex,Pedralbes,Barcelona
101594638,"Piso en calle de Lluçà, Les Corts, Barcelona",428000,3,75,Planta 5 exterior,Con ascensor,https://www.idealista.com/inmueble/101594638/,2023-06-11 19:40:55.341096,5706.67,Piso,Les Corts,Barcelona
100205466,"Piso en Pedralbes, Barcelona",720000,2,100,Planta 3 exterior,Con ascensor,https://www.idealista.com/inmueble/100205466/,2023-06-11 19:40:55.341096,7200.0,Piso,Pedralbes,Barcelona
89229563,"Casa o chalet independiente en Pedralbes, Barcelona",4300000,6,710,N/A,N/A,https://www.idealista.com/inmueble/89229563/,2023-06-11 19:40:55.341096,6056.34,Casa o chalet independiente,Pedralbes,Barcelona
100227626,"Piso en Pedralbes, Barcelona",785000,4,116,Planta 6 exterior,Con ascensor,https://www.idealista.com/inmueble/100227626/,2023-06-11 19:40:55.341096,6767.24,Piso,Pedralbes,Barcelona
97640179,"Piso en Les Corts, Barcelona",420000,2,85,Planta 2 exterior,Sin ascensor,https://www.idealista.com/inmueble/97640179/,2023-06-11 19:40:55.341096,4941.18,Piso,Les Corts,Barcelona
100733952,"Piso en calle del Doctor Ferran, Pedralbes, Barcelona",1350000,4,186,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/100733952/,2023-06-11 19:40:55.341096,7258.06,Piso,Pedralbes,Barcelona
98271638,"Piso en calle de l'Equador, Les Corts, Barcelona",370000,3,107,Planta 5 exterior,Con ascensor,https://www.idealista.com/inmueble/98271638/,2023-06-11 19:40:55.341096,3457.94,Piso,Les Corts,Barcelona
91467676,"Casa o chalet independiente en calle del Torrent de les Roses, Pedralbes, Barcelona",4300000,6,686,N/A,N/A,https://www.idealista.com/inmueble/91467676/,2023-06-11 19:40:55.341096,6268.22,Casa o chalet independiente,Pedralbes,Barcelona
101407400,"Piso en calle del Doctor Ferran, Pedralbes, Barcelona",1272000,4,177,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/101407400/,2023-06-11 19:40:55.341096,7186.44,Piso,Pedralbes,Barcelona
101198899,"Piso en calle de Can Bruixa, Les Corts, Barcelona",600000,4,140,Bajo exterior,Con ascensor,https://www.idealista.com/inmueble/101198899/,2023-06-11 19:40:55.341096,4285.71,Piso,Les Corts,Barcelona
100798587,"Piso en Les Corts, Barcelona",750000,3,108,Planta 8 exterior,Con ascensor,https://www.idealista.com/inmueble/100798587/,2023-06-11 19:40:55.341096,6944.44,Piso,Les Corts,Barcelona
99381649,"Ático en calle de Sor Eulàlia d'Anzizu, Pedralbes, Barcelona",3150000,6,396,Planta 6 exterior,Con ascensor,https://www.idealista.com/inmueble/99381649/,2023-06-11 19:40:55.341096,7954.55,Ático,Pedralbes,Barcelona
101034415,"Piso en avenida de Pedralbes, Pedralbes, Barcelona",1700000,4,272,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/101034415/,2023-06-11 19:40:55.341096,6250.0,Piso,Pedralbes,Barcelona
101154424,"Ático en calle de Can Bruixa, Les Corts, Barcelona",485000,2,96,Planta 8 exterior,Con ascensor,https://www.idealista.com/inmueble/101154424/,2023-06-11 19:40:55.341096,5052.08,Ático,Les Corts,Barcelona
99271667,"Chalet adosado en calle del Torrent de les Roses, Pedralbes, Barcelona",950000,5,150,N/A,N/A,https://www.idealista.com/inmueble/99271667/,2023-06-11 19:40:55.341096,6333.33,Chalet adosado,Pedralbes,Barcelona
98367697,"Ático en avenida Diagonal, Les Corts, Barcelona",3650000,5,458,Planta 8 exterior,Con ascensor,https://www.idealista.com/inmueble/98367697/,2023-06-11 19:40:55.341096,7969.43,Ático,Les Corts,Barcelona
100603035,"Chalet pareado en calle dels Cavallers, Pedralbes, Barcelona",4950000,5,670,N/A,N/A,https://www.idealista.com/inmueble/100603035/,2023-06-11 19:40:55.341096,7388.06,Chalet pareado,Pedralbes,Barcelona
