ID,Address,Price €,Rooms,Size m2,Floor,Lift,Links,Date_Scraped,Price_m2,Type,Neighborhood,City
100636474,"Piso en calle de Josep Pla, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",825000,2,106,Bajo exterior,Con ascensor,https://www.idealista.com/inmueble/100636474/,2023-06-12 17:38:44.268552,7783.02,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
100342088,"Dúplex en plaza de la Unió, El Poblenou, Barcelona",395000,3,147,Bajo exterior,Con ascensor,https://www.idealista.com/inmueble/100342088/,2023-06-12 17:38:44.268552,2687.07,Dúplex,El Poblenou,Barcelona
100779429,"Piso en calle de la Selva de Mar, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",326000,2,67,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/100779429/,2023-06-12 17:38:44.268552,4865.67,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
100611444,"Piso en calle del Rosselló, El Camp de l'Arpa del Clot, Barcelona",475000,3,97,Planta 5 exterior,Con ascensor,https://www.idealista.com/inmueble/100611444/,2023-06-12 17:38:44.268552,4896.91,Piso,El Camp de l'Arpa del Clot,Barcelona
100335492,"Piso en calle de Llull, El Poblenou, Barcelona",440000,3,86,Planta 1 interior,Con ascensor,https://www.idealista.com/inmueble/100335492/,2023-06-12 17:38:44.268552,5116.28,Piso,El Poblenou,Barcelona
101553941,"Piso en El Poblenou, Barcelona",598000,3,96,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101553941/,2023-06-12 17:38:44.268552,6229.17,Piso,El Poblenou,Barcelona
101596753,"Piso en La Vila Olímpica del Poblenou, Barcelona",699000,3,125,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101596753/,2023-06-12 17:38:44.268552,5592.0,Piso,La Vila Olímpica del Poblenou,Barcelona
99407570,"Chalet adosado en Sant Martí de Provençals, Barcelona",650000,3,138,N/A,N/A,https://www.idealista.com/inmueble/99407570/,2023-06-12 17:38:44.268552,4710.14,Chalet adosado,Sant Martí de Provençals,Barcelona
99847434,"Piso en calle Llull 350, s/n, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",619000,2,133,Planta 6 exterior,Con ascensor,https://www.idealista.com/inmueble/99847434/,2023-06-12 17:38:44.268552,4654.14,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
100213990,"Piso en calle Llull 350, s/n, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",679000,3,124,Planta 9 exterior,Con ascensor,https://www.idealista.com/inmueble/100213990/,2023-06-12 17:38:44.268552,5475.81,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
101316983,"Chalet adosado en La Vila Olímpica del Poblenou, Barcelona",995000,4,203,N/A,N/A,https://www.idealista.com/inmueble/101316983/,2023-06-12 17:38:44.268552,4901.48,Chalet adosado,La Vila Olímpica del Poblenou,Barcelona
97325632,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona",730000,2,91,Planta 3 exterior,Con ascensor,https://www.idealista.com/inmueble/97325632/,2023-06-12 17:38:44.268552,8021.98,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
97918613,"Piso en El Poblenou, Barcelona",750000,3,106,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/97918613/,2023-06-12 17:38:44.268552,7075.47,Piso,El Poblenou,Barcelona
101505281,"Ático en El Poblenou, Barcelona",690000,2,96,,Con ascensor,https://www.idealista.com/inmueble/101505281/,2023-06-12 17:38:44.268552,7187.5,Ático,El Poblenou,Barcelona
97274619,"Ático en El Poblenou, Barcelona",1900000,2,163,Planta 10 exterior,Con ascensor,https://www.idealista.com/inmueble/97274619/,2023-06-12 17:38:44.268552,11656.44,Ático,El Poblenou,Barcelona
101284668,"Piso en Sant Martí de Provençals, Barcelona",335000,3,85,Planta 5 exterior,Con ascensor,https://www.idealista.com/inmueble/101284668/,2023-06-12 17:38:44.268552,3941.18,Piso,Sant Martí de Provençals,Barcelona
101347741,"Piso en El Camp de l'Arpa del Clot, Barcelona",330000,3,98,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101347741/,2023-06-12 17:38:44.268552,3367.35,Piso,El Camp de l'Arpa del Clot,Barcelona
101231648,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona",675000,2,108,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101231648/,2023-06-12 17:38:44.268552,6250.0,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
101317488,"Chalet adosado en La Vila Olímpica del Poblenou, Barcelona",995000,4,203,N/A,N/A,https://www.idealista.com/inmueble/101317488/,2023-06-12 17:38:44.268552,4901.48,Chalet adosado,La Vila Olímpica del Poblenou,Barcelona
99343313,"Piso en La Vila Olímpica del Poblenou, Barcelona",735000,4,139,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/99343313/,2023-06-12 17:38:44.268552,5287.77,Piso,La Vila Olímpica del Poblenou,Barcelona
99870070,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona",1950000,4,202,Planta 23 exterior,Con ascensor,https://www.idealista.com/inmueble/99870070/,2023-06-12 17:38:44.268552,9653.47,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
101474007,"Piso en paseo del Taulat, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",1390000,3,176,Planta 30 exterior,Con ascensor,https://www.idealista.com/inmueble/101474007/,2023-06-12 17:38:44.268552,7897.73,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
101474414,"Piso en paseo del Taulat, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",1300000,3,125,Planta 7 exterior,Con ascensor,https://www.idealista.com/inmueble/101474414/,2023-06-12 17:38:44.268552,10400.0,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
98632406,"Ático en Diagonal Mar i el Front Marítim del Poblenou, Barcelona",2500000,2,175,exterior,Con ascensor,https://www.idealista.com/inmueble/98632406/,2023-06-12 17:38:44.268552,14285.71,Ático,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
101323446,"Piso en calle del dos de Maig, El Camp de l'Arpa del Clot, Barcelona",477583,2,105,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101323446/,2023-06-12 17:38:44.268552,4548.41,Piso,El Camp de l'Arpa del Clot,Barcelona
100335494,"Piso en calle d'Espronceda, El Poblenou, Barcelona",280000,2,65,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/100335494/,2023-06-12 17:38:44.268552,4307.69,Piso,El Poblenou,Barcelona
101653992,"Piso en Icaria, La Vila Olímpica del Poblenou, Barcelona",750000,4,165,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/101653992/,2023-06-12 17:38:44.268552,4545.45,Piso,La Vila Olímpica del Poblenou,Barcelona
101688209,"Piso en avenida d'Icària, La Vila Olímpica del Poblenou, Barcelona",750000,4,165,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/101688209/,2023-06-12 17:38:44.268552,4545.45,Piso,La Vila Olímpica del Poblenou,Barcelona
98321058,"Piso en paseo de Garcia Fària, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",1890000,4,169,Planta 10 exterior,Con ascensor,https://www.idealista.com/inmueble/98321058/,2023-06-12 17:38:44.268552,11183.43,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
97651481,"Piso en paseo de Garcia Fària, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",1850000,4,133,Planta 10 exterior,Con ascensor,https://www.idealista.com/inmueble/97651481/,2023-06-12 17:38:44.268552,13909.77,Piso,Diagonal Mar i el Front Marítim del Poblenou,Barcelona
