ID,Address,Price €,Rooms,Size m2,Floor,Lift,Links,Date_Scraped,Price_m2,Type,Neighborhood,City
101578633,"Piso en avenida del Paral·lel, El Poble Sec - Parc de Montjuïc, Barcelona",412000,4,109,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/101578633/,2023-06-12 17:44:11.334139,3779.82,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
101352388,"Piso en calle de Berlín, Sants, Barcelona",475000,3,92,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/101352388/,2023-06-12 17:44:11.334139,5163.04,Piso,Sants,Barcelona
100414200,"Piso en calle d'Esteràs, Sants - Badal, Barcelona",269000,3,77,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/100414200/,2023-06-12 17:44:11.334139,3493.51,Piso,Sants - Badal,Barcelona
100404624,"Piso en Hostafrancs, Barcelona",359000,2,57,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/100404624/,2023-06-12 17:44:11.334139,6298.25,Piso,Hostafrancs,Barcelona
101560357,"Ático en calle de Sugranyes, 25, Sants - Badal, Barcelona",285000,2,66,exterior,Con ascensor,https://www.idealista.com/inmueble/101560357/,2023-06-12 17:44:11.334139,4318.18,Ático,Sants - Badal,Barcelona
99956648,"Piso en calle del Guadiana, Sants, Barcelona",379000,3,142,Bajo exterior,Sin ascensor,https://www.idealista.com/inmueble/99956648/,2023-06-12 17:44:11.334139,2669.01,Piso,Sants,Barcelona
91917758,"Piso en La Bordeta, Barcelona",256740,4,95,Bajo exterior,Con ascensor,https://www.idealista.com/inmueble/91917758/,2023-06-12 17:44:11.334139,2702.53,Piso,La Bordeta,Barcelona
100950195,"Piso en calle de Cros, s/n, Sants, Barcelona",279000,2,87,Planta 3 exterior,Sin ascensor,https://www.idealista.com/inmueble/100950195/,2023-06-12 17:44:11.334139,3206.9,Piso,Sants,Barcelona
101467641,"Piso en paseo de la Zona Franca, La Marina del Port, Barcelona",312000,4,101,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/101467641/,2023-06-12 17:44:11.334139,3089.11,Piso,La Marina del Port,Barcelona
101559317,"Piso en calle de la Mineria, La Font de la Guatlla, Barcelona",325000,3,101,Entreplanta exterior,Con ascensor,https://www.idealista.com/inmueble/101559317/,2023-06-12 17:44:11.334139,3217.82,Piso,La Font de la Guatlla,Barcelona
100651464,"Piso en calle de Carreras i Candi, Sants - Badal, Barcelona",290000,4,112,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/100651464/,2023-06-12 17:44:11.334139,2589.29,Piso,Sants - Badal,Barcelona
99886094,"Piso en La Font de la Guatlla, Barcelona",260000,3,95,exterior,Con ascensor,https://www.idealista.com/inmueble/99886094/,2023-06-12 17:44:11.334139,2736.84,Piso,La Font de la Guatlla,Barcelona
