ID,Address,Price €,Rooms,Size m2,Floor,Lift,Links,Date_Scraped,Price_m2,Type,Neighborhood,City
101164324,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona",490000,1,50,Planta 2 interior,Con ascensor,https://www.idealista.com/inmueble/101164324/,2023-06-12 17:43:05.804763,9800.0,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
101342823,"Ático en calle de Sant Pere d'Abanto, Hostafrancs, Barcelona",429000,2,85,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/101342823/,2023-06-12 17:43:05.804763,5047.06,Ático,Hostafrancs,Barcelona
101284677,"Piso en Sants, Barcelona",325000,3,76,Planta 2 exterior,Con ascensor,https://www.idealista.com/inmueble/101284677/,2023-06-12 17:43:05.804763,4276.32,Piso,Sants,Barcelona
101475855,"Chalet en Passatge de Serrahima, El Poble Sec - Parc de Montjuïc, Barcelona",850000,4,139,N/A,N/A,https://www.idealista.com/inmueble/101475855/,2023-06-12 17:43:05.804763,6115.11,Chalet,El Poble Sec - Parc de Montjuïc,Barcelona
101361443,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona",185000,1,55,Planta -1 interior,Con ascensor,https://www.idealista.com/inmueble/101361443/,2023-06-12 17:43:05.804763,3363.64,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
101658714,"Piso en calle de Margarit, El Poble Sec - Parc de Montjuïc, Barcelona",289000,2,57,Planta 2 exterior,Sin ascensor,https://www.idealista.com/inmueble/101658714/,2023-06-12 17:43:05.804763,5070.18,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
101183718,"Piso en calle de Blasco de Garay, El Poble Sec - Parc de Montjuïc, Barcelona",360000,2,60,Planta 1 exterior,Sin ascensor,https://www.idealista.com/inmueble/101183718/,2023-06-12 17:43:05.804763,6000.0,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
100011020,"Piso en calle de Sant Frederic, Sants - Badal, Barcelona",550000,4,96,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/100011020/,2023-06-12 17:43:05.804763,5729.17,Piso,Sants - Badal,Barcelona
100413252,"Piso en calle de Salvà, El Poble Sec - Parc de Montjuïc, Barcelona",345000,2,73,Planta 3 exterior,Sin ascensor,https://www.idealista.com/inmueble/100413252/,2023-06-12 17:43:05.804763,4726.03,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
100967521,"Ático en Gran Via de les Corts Catalanes, La Font de la Guatlla, Barcelona",450000,2,101,Planta 9 exterior,Con ascensor,https://www.idealista.com/inmueble/100967521/,2023-06-12 17:43:05.804763,4455.45,Ático,La Font de la Guatlla,Barcelona
100936767,"Piso en calle de Riego, Sants, Barcelona",245000,1,35,Planta 1 exterior,Sin ascensor,https://www.idealista.com/inmueble/100936767/,2023-06-12 17:43:05.804763,7000.0,Piso,Sants,Barcelona
101345216,"Casa o chalet independiente en calle de la Dàlia, La Font de la Guatlla, Barcelona",1950000,4,303,N/A,N/A,https://www.idealista.com/inmueble/101345216/,2023-06-12 17:43:05.804763,6435.64,Casa o chalet independiente,La Font de la Guatlla,Barcelona
101668126,"Piso en avenida de Madrid, Sants - Badal, Barcelona",379000,4,129,Planta 1 interior,Con ascensor,https://www.idealista.com/inmueble/101668126/,2023-06-12 17:43:05.804763,2937.98,Piso,Sants - Badal,Barcelona
101654794,"Piso en calle de Santa Caterina, Sants, Barcelona",189500,3,52,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101654794/,2023-06-12 17:43:05.804763,3644.23,Piso,Sants,Barcelona
100143590,"Piso en La Font de la Guatlla, Barcelona",320000,3,73,Planta 4 exterior,Con ascensor,https://www.idealista.com/inmueble/100143590/,2023-06-12 17:43:05.804763,4383.56,Piso,La Font de la Guatlla,Barcelona
101326469,"Piso en Sants - Badal, Barcelona",435000,4,109,Planta 3 exterior,Con ascensor,https://www.idealista.com/inmueble/101326469/,2023-06-12 17:43:05.804763,3990.83,Piso,Sants - Badal,Barcelona
98995178,"Piso en La Marina del Port, Barcelona",225000,3,71,Planta 6,Con ascensor,https://www.idealista.com/inmueble/98995178/,2023-06-12 17:43:05.804763,3169.01,Piso,La Marina del Port,Barcelona
101615370,"Piso en Sants, Barcelona",320000,2,83,Planta 2 exterior,Sin ascensor,https://www.idealista.com/inmueble/101615370/,2023-06-12 17:43:05.804763,3855.42,Piso,Sants,Barcelona
101665733,"Piso en calle de Vila i Vilà, El Poble Sec - Parc de Montjuïc, Barcelona",325000,2,58,Planta 3 exterior,Con ascensor,https://www.idealista.com/inmueble/101665733/,2023-06-12 17:43:05.804763,5603.45,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
101180093,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona",259000,2,57,exterior,Sin ascensor,https://www.idealista.com/inmueble/101180093/,2023-06-12 17:43:05.804763,4543.86,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
100505665,"Dúplex en Sants - Badal, Barcelona",445000,3,158,Bajo exterior,Sin ascensor,https://www.idealista.com/inmueble/100505665/,2023-06-12 17:43:05.804763,2816.46,Dúplex,Sants - Badal,Barcelona
101087742,"Piso en Sants - Badal, Barcelona",420000,3,75,exterior,Sin ascensor,https://www.idealista.com/inmueble/101087742/,2023-06-12 17:43:05.804763,5600.0,Piso,Sants - Badal,Barcelona
101087741,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona",360000,2,72,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101087741/,2023-06-12 17:43:05.804763,5000.0,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
101388430,"Piso en calle de la Mare de Déu del Remei, El Poble Sec - Parc de Montjuïc, Barcelona",420000,2,115,Bajo exterior,Con ascensor,https://www.idealista.com/inmueble/101388430/,2023-06-12 17:43:05.804763,3652.17,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
101435410,"Piso en calle de Violant d'Hongria Reina d'Aragó, Sants, Barcelona",350000,4,105,Bajo exterior,Sin ascensor,https://www.idealista.com/inmueble/101435410/,2023-06-12 17:43:05.804763,3333.33,Piso,Sants,Barcelona
101675470,"Piso en calle de la Mare de Déu del Remei, El Poble Sec - Parc de Montjuïc, Barcelona",420000,2,115,Bajo exterior,Con ascensor,https://www.idealista.com/inmueble/101675470/,2023-06-12 17:43:05.804763,3652.17,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
100739875,"Piso en La Marina del Port, Barcelona",225000,3,87,Planta 3 interior,Con ascensor,https://www.idealista.com/inmueble/100739875/,2023-06-12 17:43:05.804763,2586.21,Piso,La Marina del Port,Barcelona
101583624,"Piso en calle de Radas, 43, El Poble Sec - Parc de Montjuïc, Barcelona",249000,2,57,Planta 1 exterior,Sin ascensor,https://www.idealista.com/inmueble/101583624/,2023-06-12 17:43:05.804763,4368.42,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
101496764,"Ático en avenida de Madrid, 200, Sants, Barcelona",455000,4,104,Planta 8 exterior,Con ascensor,https://www.idealista.com/inmueble/101496764/,2023-06-12 17:43:05.804763,4375.0,Ático,Sants,Barcelona
99596160,"Piso en calle del Roser, El Poble Sec - Parc de Montjuïc, Barcelona",249000,3,70,Entreplanta exterior,Sin ascensor,https://www.idealista.com/inmueble/99596160/,2023-06-12 17:43:05.804763,3557.14,Piso,El Poble Sec - Parc de Montjuïc,Barcelona
